Degree,Profession,Age,Gender,Leadership POS,Act Member POS,CGPA,Average Prof Grade,Average Elec Grade,OJT Grade,SS_1,SS_2,SS_3,SS_4,SS_5,SS_6,HS_1,HS_2,HS_3,HS_4,HS_5,HS_6,Soft Skills Ave,Hard Skills Ave,Database Management Skills,Java Programming Skills,Networking Skills,Python Programming Skills,System Design Skills,Web Development Skills,Cybersecurity Skills,Cloud Computing Skills,Data Structures & Algorithms,Machine Learning Skills,Programming Logic Skills,Software Engineering Skills,Artificial Intelligence Skills,Auditing Skills,Budgeting & Analysis Skills,Financial Accounting Skills,Taxation Skills,Risk Management Skills,Financial Management Skills,Leadership & Decision-Making Skills,Marketing Skills,Strategic Planning Skills,Consumer Behavior Analysis,Sales Management Skills,Innovation & Business Planning Skills,Food & Beverage Operations Skills,Front Office & Reservations Skills,Housekeeping Standards Skills,Events & Banquet Coordination Skills,Customer Experience & Guest Relations Skills,Clinical & Patient Care Skills,Pharmacology & Medication Skills,Community Health & Education Skills,Infection Control & Safety Skills,Nursing Assessment & Documentation Skills,Circuit Analysis & Electronics Skills,Embedded Systems Skills,Network & Telecom Skills,RF & Wireless Basics Skills,Technical Troubleshooting Skills,Classroom Management Skills,Curriculum Development Skills,Educational Technology Skills,Teaching Skills,English Communication & Writing Skills,Mathematics Instruction & Reasoning Skills,Filipino Communication & Writing Skills,Child Development & Learning Skills,Foundational Literacy & Numeracy Skills,Technical Knowledge in Degree
BSA,Junior Accountant,24,Female,Yes,No,1.64,85.3,92.7,95.3,74.76,71.35,81.19,59.58,62.11,66.35,81.81,57.89,67.6,72.04,74.16,87.27,69.22,73.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.54,64.14,96.26,72.67,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,28,Female,No,Yes,2.99,91.1,87.4,85.8,77.42,63.06,78.2,76.88,55.45,69.62,79.39,82.7,71.22,78.41,70.23,56.05,70.11,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.78,62.07,99.68,63.55,85.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Financial Analyst,29,Female,Yes,No,2.67,83.9,95.9,82.5,80.9,53.37,73.72,74.09,73.86,84.89,78.69,73.13,62.62,62.39,79.27,55.8,73.47,68.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.62,99.64,68.48,74.29,76.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Tax Associate,22,Male,Yes,No,1.27,88.1,94.3,95.6,70.86,74.96,79.63,66.52,68.48,87.66,72.3,71.49,85.48,84.01,75.2,73.62,74.68,77.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91,73.67,68.03,90.01,82.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,25,Male,No,No,1.58,83.4,86.9,94.2,60.71,76.37,62.62,72.62,87.49,60.2,76.13,76.53,87.09,65.12,62.04,74.7,70.0,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.68,78.83,69.61,70.19,76.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,29,Female,Yes,Yes,1.35,92.3,83.3,94.3,78.51,86.02,85.84,65.69,65.54,76.58,89.05,67.28,68.67,82.82,62.17,79.66,76.36,74.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,84.52,95.64,83.71,70.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,27,Female,Yes,Yes,2.38,82.5,82.1,89.5,67.51,77.92,78.18,78.92,59.48,82.92,60.4,65.83,87.34,70.65,81.91,86.03,74.16,75.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58,63.54,99.39,68.01,68.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,28,Female,Yes,Yes,2.42,88.9,94.9,84.1,85.76,77.46,75.83,74.99,72.13,52.52,67.25,72.18,63.64,64.52,70.24,75.11,73.11,68.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,83.6,95.4,77.28,85.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,21,Female,Yes,Yes,2.54,87.4,86.8,98.7,71.91,67.93,80.76,62.91,68.18,55.26,73.5,81.38,72.59,89.18,64.57,83.54,67.82,77.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.93,74.97,90.41,66.93,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,26,Male,Yes,Yes,1.34,94.0,91.0,95.4,66.04,66.16,73.9,75.03,61.55,60.0,82.11,63.13,63.79,69.2,66.55,89.89,67.11,72.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52,60.86,67.96,58.9,64.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,21,Male,No,No,2.07,86.1,88.0,97.0,73.15,54.11,69.17,61.34,61.94,67.49,86.99,59.29,80.96,57.87,57.84,61.21,64.53,67.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75,59.24,94.05,78.36,80.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Tax Associate,26,Female,Yes,Yes,1.33,93.6,83.7,92.4,59.98,59.8,56.72,71.58,77.73,75.81,55.04,83.52,73.05,66.05,55.01,85.19,66.94,69.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.69,67.48,81.93,91.06,72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,22,Male,No,No,2.92,83.3,89.6,97.1,72.12,65.85,84.92,81.1,73.52,73.87,81.98,59.06,86.97,76.89,80.34,56.27,75.23,73.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.97,61.38,92.23,80.76,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,27,Female,Yes,No,2.8,88.9,88.8,89.3,75.11,73.97,57.31,82.62,77.46,79.04,88.17,84.74,86.75,88.4,84.66,89.62,74.25,87.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48,83.72,99.63,74.8,60.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,24,Male,Yes,Yes,1.79,86.9,95.5,81.7,83.38,82.95,81.1,53.49,53.88,87.71,62.46,85.55,57.56,87.51,72.36,73.28,73.75,73.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06,62.33,70.57,73.15,68.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,27,Male,Yes,Yes,3.04,95.9,90.3,95.4,85.95,67.46,69.65,55.36,55.97,71.96,56.68,77.51,73.97,86.47,78.35,59.61,67.72,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.26,76.06,64.44,77.03,81.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,21,Male,No,No,2.39,92.4,92.8,90.2,84.95,54.14,80.37,59.96,80.47,81.38,66.93,70.07,78.03,72.67,76.19,84.62,73.54,74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.63,58.56,74.31,68.83,61.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,21,Female,No,Yes,1.92,83.2,84.0,82.2,59.82,67.2,70.68,66.58,61.87,55.72,79.12,74.49,55.47,63.93,82.87,69.25,63.64,70.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.19,73.15,92.57,75.11,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,24,Female,No,No,1.76,89.9,86.9,96.2,52.42,76.48,82.59,63.97,84.71,70.05,69.49,59.61,88.06,64.18,68.94,75.79,71.7,71.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17,75.31,90.41,81.33,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,25,Male,No,Yes,2.55,91.2,86.1,85.5,85.48,87.89,67.95,67.52,63.38,58.86,81.64,73.68,70.89,81.35,76.17,85.73,71.85,78.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.58,63.47,94.95,84.27,85.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,27,Male,No,No,2.56,87.3,89.3,90.2,52.52,86.78,86.63,65.95,73.92,68.06,68.58,59.23,68.66,59.8,80.17,68.97,72.31,67.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.22,63.31,94.0,61.57,80.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,27,Female,Yes,Yes,2.02,87.3,93.7,93.7,81.57,62.63,57.69,84.29,81.59,69.9,59.62,58.04,87.82,66.28,64.57,88.64,72.95,70.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.53,67.56,93.21,81.27,58.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,25,Female,Yes,No,1.6,87.1,93.9,85.6,57.41,74.53,84.69,84.3,63.9,79.63,61.59,59.17,64.53,87.15,55.58,76.44,74.08,67.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22,64.44,97.18,64.78,61.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,22,Male,No,No,2.98,85.2,83.5,95.1,84.72,75.06,54.7,83.04,81.07,71.38,82.65,72.92,64.28,86.74,85.03,78.83,74.99,78.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.78,82.53,98.74,79.34,62.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,23,Male,Yes,No,3.06,84.1,83.3,88.3,85.85,83.16,84.44,70.61,70.08,75.51,88.6,83.14,74.84,60.27,65.88,89.07,78.28,76.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.63,70.97,92.17,79.13,70.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Tax Associate,26,Female,No,No,2.76,94.2,94.1,86.8,79.62,62.82,70.82,71.19,59.04,79.26,72.29,76.93,66.01,65.34,61.5,77.38,70.46,69.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.67,61.27,83.17,97.57,77.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,21,Female,Yes,Yes,1.74,87.1,89.8,90.4,70.39,68.98,52.26,61.43,66.28,67.67,87.03,79.8,73.63,73.91,88.95,65.47,64.5,78.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.79,81.18,96.26,78.24,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,24,Female,No,Yes,1.45,92.9,91.9,87.7,55.43,75.57,69.31,62.64,84.35,54.96,82.66,64.22,55.13,83.67,55.53,68.57,67.04,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.77,66.01,99.31,80.08,74.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Financial Analyst,25,Female,Yes,Yes,1.38,93.1,93.9,81.5,56.41,82.65,60.16,81.47,83.94,80.28,87.65,60.76,70.12,76.53,56.0,55.88,74.15,67.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.28,96.0,75.73,64.34,66.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,26,Female,Yes,Yes,2.88,88.7,87.6,97.9,87.86,81.12,56.71,65.19,73.27,69.97,63.93,70.97,89.22,62.69,59.46,86.61,72.35,72.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.33,59.26,91.86,64.0,62.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,26,Female,Yes,No,1.28,88.3,91.6,99.0,78.35,83.62,83.6,70.91,80.71,72.0,65.84,71.51,85.05,63.95,71.07,62.74,78.2,70.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.78,82.07,96.72,67.89,58.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,23,Male,Yes,Yes,2.79,91.0,83.8,90.2,85.41,82.91,70.12,83.15,71.34,69.31,82.65,81.69,59.68,64.15,82.67,75.95,77.04,74.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,58.31,66.38,79.82,76.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Financial Analyst,23,Male,No,No,2.54,87.6,94.4,89.4,87.59,55.4,59.29,75.52,61.53,87.95,73.24,80.45,75.24,89.99,58.21,88.83,71.21,77.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42,92.61,80.35,67.84,62.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,21,Female,Yes,No,2.34,83.2,92.6,78.4,72.13,78.13,60.12,65.55,74.53,71.04,57.91,69.38,66.83,67.24,67.65,89.47,70.25,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47,75.51,96.23,84.1,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Financial Analyst,24,Male,Yes,No,1.63,91.7,86.7,91.0,69.6,68.6,70.71,69.14,65.18,59.55,82.59,69.88,62.3,82.14,58.13,63.99,67.13,69.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68,99.6,64.16,80.79,73.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Tax Associate,23,Female,No,Yes,1.62,90.5,82.2,95.3,82.58,56.14,83.17,53.19,54.7,60.06,58.72,65.78,88.85,65.77,61.42,61.96,64.97,67.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.21,71.98,62.38,96.04,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,27,Male,No,No,2.86,91.9,82.3,95.6,87.31,75.71,72.54,55.22,87.32,69.32,73.56,87.27,68.35,76.46,75.03,71.16,74.57,75.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.47,70.66,90.45,74.35,69.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,24,Female,Yes,No,1.85,91.4,82.8,91.4,65.93,72.37,87.31,84.25,84.8,74.34,71.41,78.26,81.35,67.74,87.03,70.54,78.17,76.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.36,79.51,71.69,58.2,61.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Junior Accountant,28,Female,Yes,Yes,2.67,93.9,82.1,98.3,67.26,64.25,70.3,76.76,83.23,76.72,69.7,57.2,87.48,73.33,78.57,71.6,73.09,72.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.37,72.03,99.2,71.41,81.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Bookkeeper,25,Male,Yes,No,1.78,94.4,82.7,87.4,57.41,66.24,69.74,67.27,80.87,83.48,75.81,83.3,82.95,80.74,73.14,77.95,70.84,78.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.84,75.33,97.45,75.72,85.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,25,Female,No,No,2.51,92.0,83.8,78.5,65.12,67.94,58.11,75.31,72.13,61.82,84.11,73.35,68.94,85.75,77.46,64.05,66.74,75.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.42,64.64,80.53,67.78,73.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Financial Analyst,29,Male,No,Yes,2.29,84.8,89.5,97.4,72.89,58.72,73.86,60.92,73.63,62.91,80.91,56.5,87.16,83.4,56.02,62.75,67.15,71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.85,98.8,82.51,60.45,58.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,23,Female,Yes,No,1.45,93.2,94.3,90.2,70.59,83.3,68.27,72.93,59.42,84.07,87.36,71.35,77.67,64.33,89.42,82.6,73.1,78.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52,82.19,78.88,64.93,81.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,28,Female,Yes,No,2.41,93.0,91.9,93.9,62.21,81.37,53.92,55.2,58.45,69.61,56.57,83.15,58.86,85.58,66.48,68.71,63.46,69.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.02,65.35,82.67,71.32,75.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSA,Audit Associate,24,Male,No,Yes,1.76,85.0,86.5,96.3,65.36,77.41,69.03,73.24,82.78,52.83,83.3,67.04,81.51,77.45,61.42,56.11,70.11,71.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56,58.81,69.3,72.78,67.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
